id,execution_date,sku,ds,yhat,yhat_lower,yhat_upper,model_version,created_at
a1707a80-69d9-4f71-80f2-4aa37ebefa9e,2026-02-21,SKU-001,2026-11-17,274,171,370,prophet-v2.0,2026-02-21 15:43:38.13395+00
a1b5bddd-2fdf-47c5-8971-6cfd30fa32c9,2026-02-21,SKU-001,2026-07-15,169,63,263,prophet-v2.0,2026-02-21 15:43:38.13395+00
a22018e8-47b1-4886-b4c8-f9e68b98bb52,2026-02-21,SKU-003,2026-06-01,446,0,953,prophet-v2.0,2026-02-21 15:43:38.495505+00
a24af7b3-a672-497b-953a-6d62ded95075,2026-02-21,SKU-002,2026-08-13,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
a2f4e500-16c5-45f0-abd1-eccaa5606c39,2026-02-21,SKU-003,2026-05-08,398,0,915,prophet-v2.0,2026-02-21 15:43:38.495505+00
a305ce6f-81f5-478c-9b0a-d9f711ee521e,2026-02-21,SKU-002,2026-03-20,0,0,2,prophet-v2.0,2026-02-21 15:43:38.13395+00
a3372aba-d6f3-499c-8c94-2fcd4e983d2e,2026-02-21,SKU-002,2026-09-26,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
a3446225-194c-40de-8705-83f1cd0ade53,2026-02-21,SKU-002,2026-05-12,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
a3623467-55f6-405e-a373-2ec9951ecc96,2026-02-21,SKU-002,2026-01-01,1,0,4,prophet-v2.0,2026-02-21 15:43:38.13395+00
a3a58d10-5727-4844-aba5-57cf61a61e7a,2026-02-21,SKU-003,2026-01-21,10,0,518,prophet-v2.0,2026-02-21 15:43:38.495505+00
a42b40d8-8658-41db-90f2-4dacb48aa7eb,2026-02-21,SKU-001,2026-10-29,148,46,258,prophet-v2.0,2026-02-21 15:43:38.13395+00
a4663dac-83fd-4481-b974-33bf2769017c,2026-02-21,SKU-001,2026-10-22,181,87,280,prophet-v2.0,2026-02-21 15:43:38.13395+00
a4f9711d-6dae-43b6-b8e9-abcda7afaf66,2026-02-21,SKU-001,2026-04-04,174,74,273,prophet-v2.0,2026-02-21 15:43:38.13395+00
a4f9b903-a48c-4a9e-9597-ccd9603ce134,2026-02-21,SKU-002,2026-11-19,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
a5375f39-84c2-4434-854b-bf63aa6061cf,2026-02-21,SKU-002,2026-01-15,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
a53fddf0-b11f-4fd6-b7b9-b312fb1643d3,2026-02-21,SKU-001,2026-04-24,199,95,302,prophet-v2.0,2026-02-21 15:43:38.13395+00
a56df650-9232-40ae-9f5f-cf057fedeffb,2026-02-21,SKU-001,2026-10-06,197,98,297,prophet-v2.0,2026-02-21 15:43:38.13395+00
a5cd9a57-9e6f-4c0a-b9fb-bc2da048e2c8,2026-02-21,SKU-001,2026-12-07,257,156,356,prophet-v2.0,2026-02-21 15:43:38.13395+00
a6179a1e-1762-4042-bb15-420230126244,2026-02-21,SKU-002,2026-08-06,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
a61db520-0f43-4572-b8f9-fc74b7551fff,2026-02-21,SKU-003,2026-03-27,270,0,742,prophet-v2.0,2026-02-21 15:43:38.495505+00
a62347ff-5b49-41ae-994a-939143b6700a,2026-02-21,SKU-001,2026-04-19,199,99,301,prophet-v2.0,2026-02-21 15:43:38.13395+00
a691a398-b209-4503-b1e7-37bbd08e317c,2026-02-21,SKU-002,2026-08-02,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
a6afd173-a14b-4d80-b6e0-0c4f2a3c259e,2026-02-21,SKU-001,2026-07-18,173,79,278,prophet-v2.0,2026-02-21 15:43:38.13395+00
a6ccc9b0-1fff-453a-8332-cd58294b4a24,2026-02-21,SKU-002,2026-04-26,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
a7117615-086c-49d8-8a32-d502dfb53766,2026-02-21,SKU-001,2026-10-11,219,120,320,prophet-v2.0,2026-02-21 15:43:38.13395+00
a7a80ffd-8ba5-4f94-83e8-2018cbea19a4,2026-02-21,SKU-003,2026-05-13,477,0,985,prophet-v2.0,2026-02-21 15:43:38.495505+00
a7b9b0e1-93b2-4794-9868-ad2f863dc4f8,2026-02-21,SKU-001,2026-06-24,193,92,292,prophet-v2.0,2026-02-21 15:43:38.13395+00
a7f4e29b-1887-4bb9-a5ab-37198755b6d3,2026-02-21,SKU-003,2026-11-24,12,0,505,prophet-v2.0,2026-02-21 15:43:38.659496+00
a7f79a33-cff7-47d5-8acd-44a517162b9d,2026-02-21,SKU-003,2026-06-06,473,0,999,prophet-v2.0,2026-02-21 15:43:38.495505+00
a8095556-03e3-4513-a869-65c376f2fb30,2026-02-21,SKU-002,2026-06-08,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
a810f650-1cc2-47a1-9019-8c2c0a790d17,2026-02-21,SKU-002,2026-12-14,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
a8428d52-6f07-40fa-99ec-c6f86ac6bd2e,2026-02-21,SKU-003,2026-09-17,244,0,781,prophet-v2.0,2026-02-21 15:43:38.495505+00
a883e931-bf90-4506-8188-5b222e137a9f,2026-02-21,SKU-003,2026-03-26,263,0,762,prophet-v2.0,2026-02-21 15:43:38.495505+00
a8ac6c5c-64d0-47ee-a785-ffb8f294deb2,2026-02-21,SKU-003,2026-03-17,133,0,646,prophet-v2.0,2026-02-21 15:43:38.495505+00
a95b3610-ce1f-4c6b-bdd4-2f16834bc798,2026-02-21,SKU-003,2026-08-21,340,0,849,prophet-v2.0,2026-02-21 15:43:38.495505+00
a984b1b6-2529-4c02-b8bc-36e6e36d9936,2026-02-21,SKU-003,2026-05-23,394,0,945,prophet-v2.0,2026-02-21 15:43:38.495505+00
aa52c62d-902f-439a-b000-3cdfa7386d25,2026-02-21,SKU-002,2026-05-09,0,0,2,prophet-v2.0,2026-02-21 15:43:38.13395+00
aa60f7c6-c5e3-49ef-afb2-9ded66aa1716,2026-02-21,SKU-001,2026-08-15,190,94,285,prophet-v2.0,2026-02-21 15:43:38.13395+00
aabfe373-2315-4ff1-b26c-632c386a9d2f,2026-02-21,SKU-001,2026-06-23,192,95,293,prophet-v2.0,2026-02-21 15:43:38.13395+00
ab4695ae-787b-4b4a-b3f2-b14e124569f9,2026-02-21,SKU-002,2026-03-07,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
abee325f-6b1e-411c-b7dd-179fb28ae044,2026-02-21,SKU-002,2026-08-26,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
ac03d984-d592-464a-b89d-dee0db9e96e7,2026-02-21,SKU-003,2026-05-07,400,0,930,prophet-v2.0,2026-02-21 15:43:38.495505+00
ac8cd94c-346c-4e40-8f0f-5ff710f67a9c,2026-02-21,SKU-001,2026-05-07,188,83,290,prophet-v2.0,2026-02-21 15:43:38.13395+00
ad6cb269-ce73-4672-ac0f-5f4937df1d06,2026-02-21,SKU-002,2026-07-29,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
adaa5b7c-66a0-4532-a796-5f364610e716,2026-02-21,SKU-001,2026-01-05,218,115,308,prophet-v2.0,2026-02-21 15:43:38.13395+00
ae1303d1-5a4a-4586-859d-dadde89eb6b2,2026-02-21,SKU-001,2026-09-05,197,92,291,prophet-v2.0,2026-02-21 15:43:38.13395+00
ae2a7580-e37e-43db-add6-2aa8f667af3a,2026-02-21,SKU-001,2026-11-24,328,229,428,prophet-v2.0,2026-02-21 15:43:38.13395+00
ae50804a-387e-4384-951f-dba32d33cdf8,2026-02-21,SKU-003,2026-07-10,465,0,977,prophet-v2.0,2026-02-21 15:43:38.495505+00
ae7c3e2e-4ab6-4586-a258-425de35ebb81,2026-02-21,SKU-001,2026-08-18,173,70,271,prophet-v2.0,2026-02-21 15:43:38.13395+00
ae826556-cd04-4e04-8aef-3baec60824ea,2026-02-21,SKU-001,2026-09-28,190,90,298,prophet-v2.0,2026-02-21 15:43:38.13395+00
ae8f34c0-1cd3-4a36-b9b8-4120be395cac,2026-02-21,SKU-003,2026-06-02,441,0,955,prophet-v2.0,2026-02-21 15:43:38.495505+00
aecf1cc5-2451-4dcc-aa76-f830949f6ad4,2026-02-21,SKU-003,2026-05-06,492,0,1022,prophet-v2.0,2026-02-21 15:43:38.495505+00
af48bc49-9350-4453-a715-d668037e21f7,2026-02-21,SKU-003,2026-02-20,366,0,885,prophet-v2.0,2026-02-21 15:43:38.495505+00
af52db7c-7a23-4a27-bbb3-4afb512572d2,2026-02-21,SKU-001,2026-05-21,195,89,298,prophet-v2.0,2026-02-21 15:43:38.13395+00
afb278b3-a0a0-4e4e-8b5a-52ec1c7ac9c7,2026-02-21,SKU-001,2026-02-04,196,98,300,prophet-v2.0,2026-02-21 15:43:38.13395+00
afc0a09b-9aaa-4dc4-b633-7948fc8aba76,2026-02-21,SKU-001,2026-06-18,187,86,284,prophet-v2.0,2026-02-21 15:43:38.13395+00
b0080d8e-7345-4b61-945e-0a01beee50a2,2026-02-21,SKU-002,2026-02-25,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
b0858b2f-5a10-4d65-817e-a0f97b178740,2026-02-21,SKU-002,2026-10-21,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
b13013f5-6609-4a2d-999d-d22752d76619,2026-02-21,SKU-001,2026-10-02,194,96,296,prophet-v2.0,2026-02-21 15:43:38.13395+00
b1623424-5c0e-4de3-9513-26e676897386,2026-02-21,SKU-003,2026-02-28,189,0,706,prophet-v2.0,2026-02-21 15:43:38.495505+00
b177b5e9-4389-43e8-b8bd-7cb01e45a408,2026-02-21,SKU-001,2026-11-21,319,226,414,prophet-v2.0,2026-02-21 15:43:38.13395+00
b1b8268c-f234-451c-8335-19175ee97a1e,2026-02-21,SKU-001,2026-05-27,194,95,301,prophet-v2.0,2026-02-21 15:43:38.13395+00
b1df72aa-33e8-42e2-8e99-a2a8b4c04846,2026-02-21,SKU-001,2026-09-14,203,100,309,prophet-v2.0,2026-02-21 15:43:38.13395+00
b20cd4dd-2919-47f1-8d07-cbb10807dc46,2026-02-21,SKU-001,2026-02-14,203,108,301,prophet-v2.0,2026-02-21 15:43:38.13395+00
b255a197-0c0d-4682-9bb3-7fb0ca75a7cd,2026-02-21,SKU-003,2026-06-18,468,0,1013,prophet-v2.0,2026-02-21 15:43:38.495505+00
b2a59d32-1d4c-41f1-9e2d-4fb467dc8640,2026-02-21,SKU-001,2026-09-29,181,82,284,prophet-v2.0,2026-02-21 15:43:38.13395+00
b2c4072b-ccc5-40a1-bd82-216848ef10b0,2026-02-21,SKU-001,2026-10-13,208,106,311,prophet-v2.0,2026-02-21 15:43:38.13395+00
b3276dcf-948c-4490-95ff-a95f5231d649,2026-02-21,SKU-003,2026-08-05,470,0,1014,prophet-v2.0,2026-02-21 15:43:38.495505+00
b32d9c06-e49f-405c-9e89-2fdc79535b0f,2026-02-21,SKU-001,2026-03-16,199,100,297,prophet-v2.0,2026-02-21 15:43:38.13395+00
b3774909-e43f-4a0e-a7a1-41cd2184d9f1,2026-02-21,SKU-003,2026-10-28,164,0,728,prophet-v2.0,2026-02-21 15:43:38.659496+00
b38d9d8b-5e5d-44d8-bb77-b34510853eaa,2026-02-21,SKU-001,2026-02-25,176,68,278,prophet-v2.0,2026-02-21 15:43:38.13395+00
b403f947-5848-4730-9ded-e6edfdb0b110,2026-02-21,SKU-003,2026-11-18,101,0,590,prophet-v2.0,2026-02-21 15:43:38.659496+00
b4794c9a-5f55-4302-8e69-a2e86f4c86ca,2026-02-21,SKU-001,2026-06-09,182,78,279,prophet-v2.0,2026-02-21 15:43:38.13395+00
b4a07498-6a02-4962-887d-1db5e5aa39e9,2026-02-21,SKU-002,2026-12-03,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
b4e4024d-5093-4c36-a9ae-d749c0adfe20,2026-02-21,SKU-002,2026-04-10,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
b5971f0f-0c9c-4aff-8a53-fb252297cdf1,2026-02-21,SKU-002,2026-07-27,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
b5d14d96-d493-4ded-9e13-db84bfb84760,2026-02-21,SKU-002,2026-03-06,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
b67bd70b-693d-48dc-a456-a7418e8a1b22,2026-02-21,SKU-001,2026-03-07,185,82,279,prophet-v2.0,2026-02-21 15:43:38.13395+00
b67ce865-b581-4f39-9af2-d9aae2222ba9,2026-02-21,SKU-002,2026-06-11,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
b6c2f559-2a28-4f3f-9531-ba8ce4ecb50a,2026-02-21,SKU-002,2026-04-02,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
b6cdf89a-637e-4549-a6e9-823dd811ded1,2026-02-21,SKU-001,2026-09-20,195,85,294,prophet-v2.0,2026-02-21 15:43:38.13395+00
b6d2b4a8-eca5-4431-89d7-565a3b621530,2026-02-21,SKU-003,2026-01-19,0,0,440,prophet-v2.0,2026-02-21 15:43:38.495505+00
b72fb09e-b1c6-47d8-890e-bcdb6df8507a,2026-02-21,SKU-002,2026-07-18,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
b7c531f3-9537-4628-ac17-fe4dd97cb655,2026-02-21,SKU-002,2026-03-05,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
b7daafa6-6097-47ed-8c8a-dc079a4a40e8,2026-02-21,SKU-002,2026-10-25,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
b809a492-204c-4721-939a-51f97bfcf29d,2026-02-21,SKU-002,2026-07-15,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
b845d08a-9840-4b6e-99c0-827c17f2fcc9,2026-02-21,SKU-001,2026-01-23,191,89,294,prophet-v2.0,2026-02-21 15:43:38.13395+00
b865c40b-2691-429f-b3e0-16b1db36d2cb,2026-02-21,SKU-002,2026-11-02,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
b9078027-2ae7-475d-a82c-ed12bbed9569,2026-02-21,SKU-003,2026-02-27,215,0,745,prophet-v2.0,2026-02-21 15:43:38.495505+00
b9185a08-dd2c-4dbb-a165-15a71e240b0f,2026-02-21,SKU-003,2026-06-17,562,36,1066,prophet-v2.0,2026-02-21 15:43:38.495505+00
b931ff3f-aeb7-4255-a445-ea68c9c19a47,2026-02-21,SKU-001,2026-03-30,182,84,284,prophet-v2.0,2026-02-21 15:43:38.13395+00
b93498de-fe46-43bf-8601-a2c35beb55de,2026-02-21,SKU-001,2026-02-16,203,98,302,prophet-v2.0,2026-02-21 15:43:38.13395+00
b995aeb1-c97f-4735-a48c-59c0ed9e841d,2026-02-21,SKU-003,2026-06-23,439,0,944,prophet-v2.0,2026-02-21 15:43:38.495505+00
bada62ca-e2c7-4eb4-90ec-72f664526cc0,2026-02-21,SKU-001,2026-10-26,169,65,272,prophet-v2.0,2026-02-21 15:43:38.13395+00
bb104217-5206-4a9b-b02a-02d29912ac88,2026-02-21,SKU-003,2026-12-06,0,0,459,prophet-v2.0,2026-02-21 15:43:38.659496+00
bb269657-0b09-43a7-a2fa-c59976573dd4,2026-02-21,SKU-003,2026-04-11,274,0,818,prophet-v2.0,2026-02-21 15:43:38.495505+00
bb5e5209-9ad6-4d0c-b64c-34cc05d1af1a,2026-02-21,SKU-003,2026-12-11,0,0,434,prophet-v2.0,2026-02-21 15:43:38.659496+00
bb69981c-97eb-4f96-8ac1-4d70706dbb24,2026-02-21,SKU-001,2026-06-19,195,92,292,prophet-v2.0,2026-02-21 15:43:38.13395+00
bb7eaec0-42e6-4868-8b6d-cfcea309eb4f,2026-02-21,SKU-003,2026-06-26,458,0,956,prophet-v2.0,2026-02-21 15:43:38.495505+00
bb9cd6aa-f6f4-4bbe-88b8-7dbe1c6af465,2026-02-21,SKU-002,2026-11-16,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
bbef4470-1ff3-4b62-a3da-d4b5fb78846b,2026-02-21,SKU-003,2026-08-14,367,0,898,prophet-v2.0,2026-02-21 15:43:38.495505+00
bc81f439-e928-4a05-8bec-5aafc615a4c1,2026-02-21,SKU-002,2026-04-27,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
bcf9cf10-3cee-437a-8408-b272c761f633,2026-02-21,SKU-002,2026-12-18,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
bdfd081e-8a59-448c-b575-c473811859d8,2026-02-21,SKU-003,2026-10-04,102,0,631,prophet-v2.0,2026-02-21 15:43:38.495505+00
be12fc82-5316-4e73-91d5-3770983425bd,2026-02-21,SKU-001,2026-03-31,171,64,271,prophet-v2.0,2026-02-21 15:43:38.13395+00
be189591-99d5-4d70-95ac-eb5148deaf28,2026-02-21,SKU-002,2026-04-15,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
be1bd554-69e6-4e01-b55e-84415d575073,2026-02-21,SKU-001,2026-12-16,159,58,260,prophet-v2.0,2026-02-21 15:43:38.13395+00
be1c3775-558a-4ce1-b25e-38ce361a2f87,2026-02-21,SKU-003,2026-03-10,68,0,588,prophet-v2.0,2026-02-21 15:43:38.495505+00
be32c0b5-1e82-4f79-aa4b-fadb563ee571,2026-02-21,SKU-003,2026-08-23,304,0,842,prophet-v2.0,2026-02-21 15:43:38.495505+00
be3e829b-8219-409c-b47f-52bc54ad926e,2026-02-21,SKU-002,2026-07-12,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
be417d12-0a4e-4795-ba05-9af472197171,2026-02-21,SKU-003,2026-03-08,62,0,545,prophet-v2.0,2026-02-21 15:43:38.495505+00
be5132d7-00b3-4381-b352-a504d2ee20e2,2026-02-21,SKU-002,2026-10-05,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
be6b0434-e6c1-450f-8cd7-ea678d36a790,2026-02-21,SKU-002,2026-01-05,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
bf05028f-696b-4c85-9cd7-64b697e7381a,2026-02-21,SKU-002,2026-08-31,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
bf3761b6-bfe5-41d4-a56d-01bae42d302b,2026-02-21,SKU-001,2026-03-14,194,85,301,prophet-v2.0,2026-02-21 15:43:38.13395+00
bf64714a-845a-4ac5-99ba-4b27fe25de01,2026-02-21,SKU-003,2026-02-06,280,0,825,prophet-v2.0,2026-02-21 15:43:38.495505+00
c01963a6-fbc2-4fa6-8dcf-6e08ff6e066d,2026-02-21,SKU-003,2026-05-28,429,0,925,prophet-v2.0,2026-02-21 15:43:38.495505+00
c05625a1-f9e8-497f-a755-92f39c541d89,2026-02-21,SKU-003,2026-08-26,407,0,933,prophet-v2.0,2026-02-21 15:43:38.495505+00
c057be06-a9e8-40ea-ac98-6a502bbd121b,2026-02-21,SKU-002,2026-07-04,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
c0a571b9-6517-41d4-a2f7-458467d78891,2026-02-21,SKU-003,2026-09-30,240,0,755,prophet-v2.0,2026-02-21 15:43:38.495505+00
c0ce0db1-0b9c-429d-9f33-e63a9cfd2c4f,2026-02-21,SKU-003,2026-05-18,373,0,863,prophet-v2.0,2026-02-21 15:43:38.495505+00
c1a21b6b-6241-4778-b71b-b9433d7688d5,2026-02-21,SKU-003,2026-03-20,195,0,686,prophet-v2.0,2026-02-21 15:43:38.495505+00
c1bb6096-7708-4c79-ab5f-d8092f2fdd2d,2026-02-21,SKU-003,2026-12-14,0,0,447,prophet-v2.0,2026-02-21 15:43:38.659496+00
c1d552cc-42db-4f87-b36f-e16a1fd0a344,2026-02-21,SKU-001,2026-05-16,197,95,295,prophet-v2.0,2026-02-21 15:43:38.13395+00
c1ebf1e8-6472-4a57-a022-f067e40e8963,2026-02-21,SKU-002,2026-02-26,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
c1ffc3a8-c2c7-403d-b269-62292267a313,2026-02-21,SKU-001,2026-11-10,192,85,294,prophet-v2.0,2026-02-21 15:43:38.13395+00
c25ffbce-b348-4875-9f7f-453aaf5c3eb2,2026-02-21,SKU-003,2026-10-23,105,0,646,prophet-v2.0,2026-02-21 15:43:38.659496+00
c29b4361-8189-4314-a8fd-c6c4cd0b04c3,2026-02-21,SKU-003,2026-08-19,440,0,968,prophet-v2.0,2026-02-21 15:43:38.495505+00
c2b7f7d3-5697-4fef-88bb-a75770dcf791,2026-02-21,SKU-002,2026-02-07,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
c2f35cb5-745b-414d-bb4a-9c547a60da86,2026-02-21,SKU-003,2026-08-03,372,0,906,prophet-v2.0,2026-02-21 15:43:38.495505+00
c3a1eb8f-f5b9-4da0-809b-d35905e3873c,2026-02-21,SKU-002,2026-06-16,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
c3cacf2a-01b4-4875-9792-a5a36b523357,2026-02-21,SKU-003,2026-05-01,398,0,924,prophet-v2.0,2026-02-21 15:43:38.495505+00
c3e55319-cb72-4676-beac-383d410acf08,2026-02-21,SKU-001,2026-03-20,195,94,288,prophet-v2.0,2026-02-21 15:43:38.13395+00
c46cc25c-9e24-466b-b172-34a1de76392a,2026-02-21,SKU-003,2026-11-14,0,0,479,prophet-v2.0,2026-02-21 15:43:38.659496+00
c534940e-ab19-443c-9a2c-6bcbf8f3ae0f,2026-02-21,SKU-003,2026-04-21,312,0,849,prophet-v2.0,2026-02-21 15:43:38.495505+00
c5625210-dc72-4aba-ba87-65fee0d4e146,2026-02-21,SKU-001,2026-06-02,188,91,296,prophet-v2.0,2026-02-21 15:43:38.13395+00
c5eef3b2-83c5-44bd-8271-26fc8710cfa5,2026-02-21,SKU-003,2026-11-27,33,0,569,prophet-v2.0,2026-02-21 15:43:38.659496+00
c6039bab-2454-4833-a898-b9152a848d13,2026-02-21,SKU-001,2026-04-02,170,70,274,prophet-v2.0,2026-02-21 15:43:38.13395+00
c60550d1-6c7b-4f10-822a-a5a6dc96602f,2026-02-21,SKU-001,2026-08-04,188,83,293,prophet-v2.0,2026-02-21 15:43:38.13395+00
c62a0330-9da9-449f-8b0a-7cbdfb8b10c2,2026-02-21,SKU-002,2026-03-21,0,0,2,prophet-v2.0,2026-02-21 15:43:38.13395+00
c644a4ed-0d1a-4944-8643-138b9115d765,2026-02-21,SKU-003,2026-08-29,298,0,832,prophet-v2.0,2026-02-21 15:43:38.495505+00
c6f5bf36-9daf-46e5-acf7-6d6db9f0a9ad,2026-02-21,SKU-001,2026-07-27,187,86,280,prophet-v2.0,2026-02-21 15:43:38.13395+00
c70073dc-4fe1-40df-afd7-91f1cbe9333e,2026-02-21,SKU-001,2026-01-16,204,105,305,prophet-v2.0,2026-02-21 15:43:38.13395+00
c734db43-80de-4d30-a82f-af8b43fd462f,2026-02-21,SKU-002,2026-03-28,0,0,2,prophet-v2.0,2026-02-21 15:43:38.13395+00
c7502a52-6ec4-4a39-b6f5-6f9321277b26,2026-02-21,SKU-003,2026-01-03,33,0,552,prophet-v2.0,2026-02-21 15:43:38.495505+00
c75bdc5e-3b1a-4e7a-9ee1-ee70fd1a0883,2026-02-21,SKU-003,2026-09-05,278,0,789,prophet-v2.0,2026-02-21 15:43:38.495505+00
c7bd2429-aae1-4825-94c2-2cef7a9d7b75,2026-02-21,SKU-003,2026-12-16,11,0,496,prophet-v2.0,2026-02-21 15:43:38.659496+00
c7f95413-2234-4b1b-98d2-05d9570a7b25,2026-02-21,SKU-002,2026-12-11,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
c8006a3a-bda2-42d7-be2e-fe5afc590653,2026-02-21,SKU-002,2026-02-23,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
c86fcc7a-b8c1-45e4-9a5c-0c7daa2948a5,2026-02-21,SKU-001,2026-07-17,174,72,271,prophet-v2.0,2026-02-21 15:43:38.13395+00
c886fc1b-a1c1-4a35-9cba-ccd4164659ab,2026-02-21,SKU-003,2026-07-13,449,0,1008,prophet-v2.0,2026-02-21 15:43:38.495505+00
c88baf4f-2e69-4951-bb3b-05fbc292c1c4,2026-02-21,SKU-001,2026-09-04,197,96,295,prophet-v2.0,2026-02-21 15:43:38.13395+00
c8dfe569-4a2a-44c0-9363-c5b6be8b00f7,2026-02-21,SKU-001,2026-08-06,190,88,297,prophet-v2.0,2026-02-21 15:43:38.13395+00
c9225064-91ac-47fd-837b-a0ac84685828,2026-02-21,SKU-001,2026-12-18,158,57,257,prophet-v2.0,2026-02-21 15:43:38.13395+00
c93735fb-46fd-4934-a0ab-b7c278bec2a8,2026-02-21,SKU-001,2026-06-25,195,98,302,prophet-v2.0,2026-02-21 15:43:38.13395+00
c9d6ade6-3de5-4fee-b1c1-2823e407e638,2026-02-21,SKU-002,2026-05-21,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
ca2487d6-2e63-47df-a35f-eb706d7c6039,2026-02-21,SKU-001,2026-09-13,206,108,305,prophet-v2.0,2026-02-21 15:43:38.13395+00
ca742846-bdd7-4f2c-a832-8235a39df8da,2026-02-21,SKU-001,2026-11-12,215,114,314,prophet-v2.0,2026-02-21 15:43:38.13395+00
cafd4659-ec9f-480a-8b73-d184fdeacc24,2026-02-21,SKU-002,2026-10-14,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
cb347966-1fa0-46ea-849a-38dde869ad48,2026-02-21,SKU-001,2026-03-10,183,82,274,prophet-v2.0,2026-02-21 15:43:38.13395+00
cbba7165-1fc5-4a46-902a-d352b97d19fa,2026-02-21,SKU-003,2026-03-12,97,0,606,prophet-v2.0,2026-02-21 15:43:38.495505+00
cbc94197-964e-4b30-b370-6d6c2acf34f0,2026-02-21,SKU-003,2026-09-18,239,0,782,prophet-v2.0,2026-02-21 15:43:38.495505+00
cbe3eeea-3193-42b4-bf39-45828c32d9ed,2026-02-21,SKU-002,2025-12-27,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
cc06768e-68f6-4eff-972f-0c81825b0ebc,2026-02-21,SKU-001,2026-10-09,212,115,312,prophet-v2.0,2026-02-21 15:43:38.13395+00
cc6bf8c2-7c5a-438c-9889-0d02782a4b2d,2026-02-21,SKU-002,2026-01-19,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
cc8d40bd-ab6a-4682-a61c-6074022984ae,2026-02-21,SKU-002,2026-03-25,0,0,2,prophet-v2.0,2026-02-21 15:43:38.13395+00
ccd5b16f-b544-4324-ace6-a0ca58dbe1cd,2026-02-21,SKU-001,2026-12-09,223,121,319,prophet-v2.0,2026-02-21 15:43:38.13395+00
cd175808-bb0a-425a-851b-2b29077b9dee,2026-02-21,SKU-002,2026-04-12,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
cd3e9e91-0069-43f3-8d94-0ea91637d35a,2026-02-21,SKU-003,2026-07-17,443,0,972,prophet-v2.0,2026-02-21 15:43:38.495505+00
cd4370a8-e706-4b59-a6ba-3d8f4bc4639f,2026-02-21,SKU-003,2026-04-02,286,0,831,prophet-v2.0,2026-02-21 15:43:38.495505+00
cdaa0ee3-aa45-4341-9b4b-02487f910cf4,2026-02-21,SKU-001,2026-10-15,207,107,307,prophet-v2.0,2026-02-21 15:43:38.13395+00
ce0d9bad-6327-4fb6-9675-7100fc57b089,2026-02-21,SKU-002,2026-10-15,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
ce929f47-f092-42fb-a863-6a8f2595a38c,2026-02-21,SKU-002,2026-01-22,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
